no,ocean_proximity
15490,near_bay
15491,near_bay
15492,near_bay
15493,near_bay
15494,near_bay
15495,near_bay
15496,near_bay
15497,near_bay
15498,near_bay
15499,near_bay
15500,near_bay
15501,near_bay
15502,near_bay
15503,near_bay
15504,near_bay
15505,near_bay
15506,near_bay
15507,near_bay
15508,near_bay
15509,near_bay
15510,near_bay
15511,near_bay
15512,near_bay
15513,near_bay
15514,near_bay
15515,near_bay
15516,near_bay
15517,near_bay
15518,near_bay
15519,near_bay
15520,near_bay
15521,near_bay
15522,near_bay
15523,near_bay
15524,near_bay
15525,near_bay
15526,near_bay
15527,near_bay
15528,near_bay
15529,near_bay
15530,near_bay
15531,near_bay
15532,near_bay
15533,near_bay
15534,near_bay
15535,near_bay
15536,near_bay
15537,near_bay
15538,near_bay
15539,near_bay
15540,near_bay
15541,near_bay
15542,near_bay
15543,near_bay
15544,near_bay
15545,near_bay
15546,near_bay
15547,near_bay
15548,near_bay
15549,near_bay
15550,near_bay
15551,near_bay
15552,near_bay
15553,near_bay
15554,near_bay
15555,near_bay
15556,near_bay
15557,near_bay
15558,near_bay
15559,near_bay
15560,near_bay
15561,near_bay
15562,near_bay
15563,near_bay
15564,near_bay
15565,near_bay
15566,near_bay
15567,near_bay
15568,near_bay
15569,near_bay
15570,near_bay
15571,near_bay
15572,near_bay
15573,near_bay
15574,near_bay
15575,near_bay
15576,near_bay
15577,near_bay
15578,near_bay
15579,near_bay
15580,near_bay
15581,near_bay
15582,near_bay
15583,near_bay
15584,near_bay
15585,near_bay
15586,near_bay
15587,near_bay
15588,near_bay
15589,near_bay
15590,near_bay
15591,near_bay
15592,near_bay
15593,near_bay
15594,near_bay
15595,near_bay
15596,near_bay
15597,near_bay
15598,near_bay
15599,near_bay
15600,near_bay
15601,near_bay
15602,near_bay
15603,near_bay
15604,near_bay
15605,near_bay
15606,near_bay
15607,near_bay
15608,near_bay
15609,near_bay
15610,near_bay
15611,near_bay
15612,near_bay
15613,near_bay
15614,near_bay
15615,near_bay
15616,near_bay
15617,near_bay
15618,near_bay
15619,near_bay
15620,near_bay
15621,near_bay
15622,near_bay
15623,near_bay
15624,near_bay
15625,near_bay
15626,near_bay
15627,near_bay
15628,near_bay
15629,near_bay
15630,near_bay
15631,near_bay
15632,near_bay
15633,near_bay
15634,near_bay
15635,near_bay
15636,near_bay
15637,near_bay
15638,near_bay
15639,near_bay
15640,near_bay
15641,near_bay
15642,near_bay
15643,near_bay
15644,near_bay
15645,near_bay
15646,near_bay
15647,near_bay
15648,near_bay
15649,near_bay
15650,near_bay
15651,near_bay
15652,near_bay
15653,near_bay
15654,near_bay
15655,near_bay
15656,near_bay
15657,near_bay
15658,near_bay
15659,near_bay
15660,near_bay
15661,near_bay
15662,near_bay
15663,near_bay
15664,near_bay
15665,near_bay
15666,near_bay
15667,near_bay
15668,near_bay
15669,near_bay
15670,near_bay
15671,near_bay
15672,near_bay
15673,near_bay
15674,near_bay
15675,near_bay
15676,near_bay
15677,near_bay
15678,near_bay
15679,near_bay
15680,near_bay
15681,near_bay
15682,near_bay
15683,near_bay
15684,near_bay
15685,near_bay
15686,near_bay
15687,near_bay
15688,near_bay
15689,near_bay
15690,near_bay
15691,near_bay
15692,near_bay
15693,near_bay
15694,near_bay
15695,near_bay
15696,near_bay
15697,near_bay
15698,near_bay
15699,near_bay
15700,near_bay
15701,near_bay
15702,near_bay
15703,near_bay
15704,near_bay
15705,near_bay
15706,near_bay
15707,near_bay
15708,near_bay
15709,near_bay
15710,near_bay
15711,near_bay
15712,near_bay
15713,near_bay
15714,near_bay
15715,near_bay
15716,near_bay
15717,near_bay
15718,near_bay
15719,near_bay
15720,near_bay
15721,near_bay
15722,near_bay
15723,near_bay
15724,near_bay
15725,near_bay
15726,near_bay
15727,near_bay
15728,near_bay
15729,near_bay
15730,near_bay
15731,near_bay
15732,near_bay
15733,near_bay
15734,near_bay
15735,near_bay
15736,near_bay
15737,near_bay
15738,near_bay
15739,near_bay
15740,near_bay
15741,near_bay
15742,near_bay
15743,near_bay
15744,near_bay
15745,near_bay
15746,near_bay
15747,near_bay
15748,near_bay
15749,near_bay
15750,near_bay
15751,near_bay
15752,near_bay
15753,near_bay
15754,near_bay
15755,near_bay
15756,near_bay
15757,near_bay
15758,near_bay
15759,near_bay
15760,near_bay
15761,near_bay
15762,near_bay
15763,near_bay
15764,near_bay
15765,near_bay
15766,near_bay
15767,near_bay
15768,near_bay
15769,near_bay
15770,near_bay
15771,near_bay
15772,near_bay
15773,near_bay
15774,near_bay
15775,near_bay
15776,near_bay
15777,near_bay
15778,near_bay
15779,near_bay
15780,near_bay
15781,near_bay
15782,near_bay
15783,near_bay
15784,near_bay
15785,near_bay
15786,near_bay
15787,near_bay
15788,near_bay
15789,near_bay
15790,near_bay
15791,near_bay
15792,near_bay
15793,near_bay
15794,near_bay
15795,near_bay
15796,near_bay
15797,near_bay
15798,near_bay
15799,near_bay
15800,near_bay
15801,near_bay
15802,near_ocean
15803,near_ocean
15804,near_ocean
15805,near_ocean
15806,near_ocean
15807,near_bay
15808,near_bay
15809,near_bay
15810,near_bay
15811,near_bay
15812,near_bay
15813,near_bay
15814,near_ocean
15815,near_bay
15816,near_bay
15817,near_bay
15818,near_bay
15819,near_bay
15820,near_bay
15821,near_bay
15822,near_bay
15823,near_bay
15824,near_bay
15825,near_bay
15826,near_bay
15827,near_bay
15828,near_bay
15829,near_bay
15830,near_bay
15831,near_bay
15832,near_bay
15833,near_bay
15834,near_bay
15835,near_bay
15836,near_bay
15837,near_bay
15838,near_bay
15839,near_bay
15840,near_bay
15841,near_bay
15842,near_bay
15843,near_bay
15844,near_bay
15845,near_bay
15846,near_bay
15847,near_bay
15848,near_bay
15849,near_bay
15850,near_bay
15851,near_bay
15852,near_bay
15853,near_bay
15854,near_bay
15855,near_bay
15856,near_bay
15857,near_bay
15858,near_bay
15859,near_bay
15860,near_bay
15861,near_bay
15862,near_bay
15863,near_bay
15864,near_ocean
15865,near_ocean
15866,near_ocean
15867,near_ocean
15868,near_ocean
15869,near_bay
15870,near_bay
15871,near_bay
15872,near_bay
15873,near_bay
15874,near_bay
15875,near_bay
15876,near_bay
15877,near_bay
15878,near_bay
15879,near_bay
15880,near_ocean
15881,near_ocean
15882,near_ocean
15883,near_ocean
15884,near_ocean
15885,near_ocean
15886,near_ocean
15887,near_ocean
15888,near_ocean
15889,near_bay
15890,near_ocean
15891,near_ocean
15892,near_ocean
15893,near_ocean
15894,near_bay
15895,near_bay
15896,near_bay
15897,near_bay
15898,near_bay
15899,near_bay
15900,near_bay
15901,near_bay
15902,near_bay
15903,near_bay
15904,near_bay
15905,near_bay
15906,near_bay
15907,near_bay
15908,near_bay
15909,near_ocean
15910,near_bay
15911,near_bay
15912,near_bay
15913,near_ocean
15914,near_ocean
15915,near_ocean
15916,near_ocean
15917,near_ocean
15918,near_ocean
15919,near_ocean
15920,near_ocean
15921,near_ocean
15922,near_ocean
15923,near_ocean
15924,near_ocean
15925,near_ocean
15926,near_ocean
15927,near_ocean
15928,near_ocean
15929,near_ocean
15930,near_ocean
15931,near_ocean
15932,near_ocean
15933,near_ocean
15934,near_ocean
15935,near_ocean
15936,near_ocean
15937,near_ocean
15938,near_ocean
15939,near_ocean
15940,near_ocean
15941,near_ocean
15942,near_ocean
15943,near_ocean
15944,near_ocean
15945,near_ocean
15946,near_ocean
15947,near_ocean
15948,near_ocean
15949,near_ocean
15950,near_ocean
15951,near_ocean
15952,near_ocean
15953,near_ocean
15954,near_ocean
15955,near_ocean
15956,near_ocean
15957,near_ocean
15958,near_ocean
15959,near_ocean
15960,near_ocean
15961,near_bay
15962,near_bay
15963,near_bay
15964,near_bay
15965,near_bay
15966,near_bay
15967,near_bay
15968,near_bay
15969,near_bay
15970,near_bay
15971,near_bay
15972,near_bay
15973,near_bay
15974,near_bay
15975,near_bay
15976,near_bay
15977,near_bay
15978,near_bay
15979,near_bay
15980,near_bay
15981,near_bay
15982,near_bay
15983,near_bay
15984,near_bay
15985,near_bay
15986,near_bay
15987,near_bay
15988,near_bay
15989,near_bay
15990,near_bay
15991,near_bay
15992,near_bay
15993,near_bay
15994,near_bay
15995,near_bay
15996,near_bay
15997,near_bay
15998,near_bay
15999,near_bay
16000,near_bay
16001,near_bay
16002,near_bay
16003,near_bay
16004,near_bay
16005,near_bay
16006,near_bay
16007,near_bay
16008,near_bay
16009,near_bay
16010,near_bay
16011,near_bay
16012,near_ocean
16013,near_bay
16014,near_bay
16015,near_ocean
16016,near_bay
16017,near_bay
16018,near_bay
16019,near_bay
16020,near_bay
16021,near_bay
16022,inland
16023,inland
16024,inland
16025,inland
16026,inland
16027,inland
16028,inland
16029,inland
16030,inland
16031,inland
16032,inland
16033,inland
16034,inland
16035,inland
16036,inland
16037,inland
16038,inland
16039,inland
16040,inland
16041,inland
16042,inland
16043,inland
16044,inland
16045,inland
16046,inland
16047,inland
16048,inland
16049,inland
16050,inland
16051,inland
16052,inland
16053,inland
16054,inland
16055,inland
16056,inland
16057,inland
16058,inland
16059,inland
16060,inland
16061,inland
16062,inland
16063,inland
16064,inland
16065,inland
16066,inland
16067,inland
16068,inland
16069,inland
16070,inland
16071,inland
16072,inland
16073,inland
16074,inland
16075,inland
16076,inland
16077,inland
16078,inland
16079,inland
16080,inland
16081,inland
16082,inland
16083,inland
16084,inland
16085,inland
16086,inland
16087,inland
16088,inland
16089,inland
16090,inland
16091,inland
16092,inland
16093,inland
16094,inland
16095,inland
16096,inland
16097,inland
16098,inland
16099,inland
16100,inland
16101,inland
16102,inland
16103,inland
16104,inland
16105,inland
16106,inland
16107,inland
16108,inland
16109,inland
16110,inland
16111,inland
16112,inland
16113,inland
16114,inland
16115,inland
16116,inland
16117,inland
16118,inland
16119,inland
16120,inland
16121,inland
16122,inland
16123,inland
16124,inland
16125,inland
16126,inland
16127,inland
16128,inland
16129,inland
16130,inland
16131,inland
16132,inland
16133,inland
16134,inland
16135,inland
16136,inland
16137,inland
16138,inland
16139,inland
16140,inland
16141,inland
16142,inland
16143,inland
16144,inland
16145,inland
16146,inland
16147,inland
16148,inland
16149,inland
16150,inland
16151,inland
16152,inland
16153,inland
16154,inland
16155,inland
16156,inland
16157,inland
16158,inland
16159,inland
16160,inland
16161,inland
16162,inland
16163,inland
16164,inland
16165,inland
16166,inland
16167,inland
16168,inland
16169,inland
16170,inland
16171,inland
16172,inland
16173,inland
16174,inland
16175,inland
16176,inland
16177,inland
16178,inland
16179,inland
16180,inland
16181,inland
16182,inland
16183,inland
16184,inland
16185,inland
16186,inland
16187,inland
16188,inland
16189,inland
16190,inland
16191,inland
16192,inland
16193,inland
16194,inland
16195,inland
16196,inland
16197,inland
16198,inland
16199,inland
16200,inland
16201,inland
16202,inland
16203,inland
16204,inland
16205,inland
16206,inland
16207,inland
16208,inland
16209,inland
16210,inland
16211,inland
16212,inland
16213,inland
16214,inland
16215,inland
16216,inland
16217,inland
16218,inland
16219,inland
16220,inland
16221,inland
16222,inland
16223,inland
16224,inland
16225,inland
16226,inland
16227,inland
16228,inland
16229,inland
16230,inland
16231,inland
16232,inland
16233,inland
16234,inland
16235,inland
16236,inland
16237,inland
16238,inland
16239,inland
16240,inland
16241,inland
16242,inland
16243,inland
16244,inland
16245,inland
16246,inland
16247,inland
16248,inland
16249,inland
16250,inland
16251,inland
16252,inland
16253,inland
16254,inland
16255,inland
16256,inland
16257,inland
16258,inland
16259,inland
16260,inland
16261,inland
16262,inland
16263,inland
16264,inland
16265,inland
16266,inland
16267,inland
16268,inland
16269,inland
16270,inland
16271,inland
16272,inland
16273,inland
16274,inland
16275,inland
16276,inland
16277,inland
16278,inland
16279,inland
16280,inland
16281,inland
16282,inland
16283,inland
16284,inland
16285,inland
16286,inland
16287,inland
16288,inland
16289,inland
16290,inland
16291,inland
16292,inland
16293,inland
16294,inland
16295,inland
16296,inland
16297,inland
16298,inland
16299,inland
16300,inland
16301,inland
16302,inland
16303,inland
16304,inland
16305,inland
16306,inland
16307,inland
16308,inland
16309,inland
16310,inland
16311,inland
16312,inland
16313,inland
16314,inland
16315,inland
16316,inland
16317,inland
16318,inland
16319,inland
16320,inland
16321,inland
16322,inland
16323,inland
16324,inland
16325,inland
16326,inland
16327,inland
16328,inland
16329,inland
16330,inland
16331,inland
16332,inland
16333,inland
16334,inland
16335,inland
16336,inland
16337,inland
16338,inland
16339,inland
16340,inland
16341,inland
16342,inland
16343,inland
16344,inland
16345,inland
16346,inland
16347,inland
16348,inland
16349,inland
16350,inland
16351,inland
16352,inland
16353,inland
16354,inland
16355,inland
16356,inland
16357,inland
16358,inland
16359,inland
16360,inland
16361,inland
16362,inland
16363,inland
16364,inland
16365,inland
16366,inland
16367,inland
16368,inland
16369,inland
16370,inland
16371,inland
16372,inland
16373,inland
16374,inland
16375,inland
16376,inland
16377,inland
16378,inland
16379,inland
16380,inland
16381,inland
16382,inland
16383,inland
16384,inland
16385,inland
16386,inland
16387,inland
16388,inland
16389,inland
16390,inland
16391,inland
16392,inland
16393,inland
16394,inland
16395,inland
16396,inland
16397,inland
16398,inland
16399,inland
16400,inland
16401,inland
16402,inland
16403,inland
16404,inland
16405,inland
16406,inland
16407,inland
16408,inland
16409,inland
16410,inland
16411,inland
16412,inland
16413,inland
16414,inland
16415,inland
16416,inland
16417,inland
16418,inland
16419,inland
16420,inland
16421,inland
16422,inland
16423,inland
16424,inland
16425,inland
16426,inland
16427,inland
16428,inland
16429,inland
16430,inland
16431,inland
16432,inland
16433,inland
16434,inland
16435,inland
16436,inland
16437,inland
16438,inland
16439,<1h_ocean
16440,<1h_ocean
16441,<1h_ocean
16442,<1h_ocean
16443,<1h_ocean
16444,<1h_ocean
16445,<1h_ocean
16446,<1h_ocean
16447,<1h_ocean
16448,<1h_ocean
16449,<1h_ocean
16450,<1h_ocean
16451,<1h_ocean
16452,<1h_ocean
16453,<1h_ocean
16454,near_ocean
16455,near_ocean
16456,near_ocean
16457,near_ocean
16458,near_ocean
16459,near_ocean
16460,near_ocean
16461,near_ocean
16462,near_ocean
16463,near_ocean
16464,near_ocean
16465,near_ocean
16466,near_ocean
16467,near_ocean
16468,near_ocean
16469,near_ocean
16470,near_ocean
16471,near_ocean
16472,near_ocean
16473,near_ocean
16474,near_ocean
16475,near_ocean
16476,near_ocean
16477,near_ocean
16478,near_ocean
16479,near_ocean
16480,near_ocean
16481,near_ocean
16482,near_ocean
16483,near_ocean
16484,near_ocean
16485,near_ocean
16486,near_ocean
16487,near_ocean
16488,near_ocean
16489,near_ocean
16490,near_ocean
16491,near_ocean
16492,near_ocean
16493,near_ocean
16494,near_ocean
16495,near_ocean
16496,near_ocean
16497,near_ocean
16498,near_ocean
16499,near_ocean
16500,near_ocean
16501,near_ocean
16502,near_ocean
16503,near_ocean
16504,near_ocean
16505,near_ocean
16506,near_ocean
16507,near_ocean
16508,near_ocean
16509,near_ocean
16510,near_ocean
16511,near_ocean
16512,<1h_ocean
16513,near_ocean
16514,near_ocean
16515,near_ocean
16516,near_ocean
16517,near_ocean
16518,near_ocean
16519,<1h_ocean
16520,<1h_ocean
16521,<1h_ocean
16522,<1h_ocean
16523,<1h_ocean
16524,<1h_ocean
16525,<1h_ocean
16526,<1h_ocean
16527,<1h_ocean
16528,<1h_ocean
16529,<1h_ocean
16530,<1h_ocean
16531,<1h_ocean
16532,<1h_ocean
16533,<1h_ocean
16534,<1h_ocean
16535,<1h_ocean
16536,<1h_ocean
16537,<1h_ocean
16538,<1h_ocean
16539,<1h_ocean
16540,<1h_ocean
16541,<1h_ocean
16542,<1h_ocean
16543,<1h_ocean
16544,<1h_ocean
16545,<1h_ocean
16546,<1h_ocean
16547,<1h_ocean
16548,<1h_ocean
16549,<1h_ocean
16550,<1h_ocean
16551,<1h_ocean
16552,<1h_ocean
16553,<1h_ocean
16554,<1h_ocean
16555,<1h_ocean
16556,<1h_ocean
16557,<1h_ocean
16558,<1h_ocean
16559,<1h_ocean
16560,<1h_ocean
16561,<1h_ocean
16562,<1h_ocean
16563,<1h_ocean
16564,<1h_ocean
16565,<1h_ocean
16566,<1h_ocean
16567,<1h_ocean
16568,<1h_ocean
16569,<1h_ocean
16570,<1h_ocean
16571,<1h_ocean
16572,inland
16573,<1h_ocean
16574,<1h_ocean
16575,<1h_ocean
16576,near_bay
16577,near_bay
16578,near_bay
16579,near_bay
16580,near_bay
16581,near_bay
16582,near_bay
16583,near_ocean
16584,near_ocean
16585,near_ocean
16586,near_ocean
16587,near_ocean
16588,near_ocean
16589,near_ocean
16590,near_ocean
16591,near_ocean
16592,near_ocean
16593,near_ocean
16594,near_ocean
16595,near_ocean
16596,near_ocean
16597,near_ocean
16598,near_ocean
16599,near_ocean
16600,near_ocean
16601,near_ocean
16602,near_ocean
16603,near_ocean
16604,near_ocean
16605,near_ocean
16606,near_ocean
16607,near_ocean
16608,near_ocean
16609,near_ocean
16610,near_ocean
16611,near_ocean
16612,near_ocean
16613,near_ocean
16614,near_ocean
16615,near_ocean
16616,near_ocean
16617,near_ocean
16618,near_ocean
16619,near_ocean
16620,near_ocean
16621,near_ocean
16622,near_ocean
16623,near_ocean
16624,near_ocean
16625,near_ocean
16626,near_ocean
16627,near_ocean
16628,near_ocean
16629,near_ocean
16630,near_ocean
16631,near_ocean
16632,near_ocean
16633,near_ocean
16634,near_ocean
16635,near_ocean
16636,near_ocean
16637,near_ocean
16638,near_ocean
16639,near_ocean
16640,near_ocean
16641,near_ocean
16642,near_ocean
16643,near_ocean
16644,near_ocean
16645,near_ocean
16646,near_ocean
16647,near_ocean
16648,near_ocean
16649,near_ocean
16650,near_ocean
16651,near_ocean
16652,near_ocean
16653,near_ocean
16654,near_ocean
16655,near_ocean
16656,near_ocean
16657,near_ocean
16658,near_ocean
16659,near_ocean
16660,near_ocean
16661,near_ocean
16662,near_ocean
16663,near_ocean
16664,near_ocean
16665,near_ocean
16666,near_ocean
16667,near_ocean
16668,near_ocean
16669,near_ocean
16670,near_ocean
16671,near_ocean
16672,near_ocean
16673,near_ocean
16674,near_ocean
16675,near_ocean
16676,near_ocean
16677,near_ocean
16678,near_ocean
16679,near_ocean
16680,near_ocean
16681,near_ocean
16682,near_ocean
16683,near_ocean
16684,near_ocean
16685,near_ocean
16686,near_ocean
16687,near_ocean
16688,near_ocean
16689,near_ocean
16690,near_ocean
16691,near_ocean
16692,near_ocean
16693,near_ocean
16694,near_ocean
16695,near_ocean
16696,near_ocean
16697,near_ocean
16698,near_ocean
16699,near_ocean
16700,near_ocean
16701,near_ocean
16702,near_ocean
16703,near_ocean
16704,near_ocean
16705,near_ocean
16706,near_ocean
16707,near_ocean
16708,near_ocean
16709,near_ocean
16710,near_ocean
16711,near_ocean
16712,near_ocean
16713,near_ocean
16714,near_ocean
16715,near_ocean
16716,near_ocean
16717,near_ocean
16718,near_ocean
16719,near_ocean
16720,near_ocean
16721,near_ocean
16722,near_ocean
16723,near_ocean
16724,near_ocean
16725,near_ocean
16726,near_ocean
16727,near_ocean
16728,near_ocean
16729,near_ocean
16730,near_ocean
16731,near_ocean
16732,near_ocean
16733,near_ocean
16734,near_ocean
16735,near_ocean
16736,near_ocean
16737,near_ocean
16738,near_ocean
16739,near_ocean
16740,near_ocean
16741,near_ocean
16742,near_ocean
16743,near_ocean
16744,near_ocean
16745,near_ocean
16746,near_ocean
16747,near_ocean
16748,near_ocean
16749,near_ocean
16750,near_ocean
16751,near_ocean
16752,near_ocean
16753,near_ocean
16754,near_ocean
16755,near_ocean
16756,near_ocean
16757,near_ocean
16758,near_ocean
16759,near_ocean
16760,near_ocean
16761,near_ocean
16762,near_bay
16763,near_bay
16764,near_ocean
16765,near_ocean
16766,near_ocean
16767,near_ocean
16768,near_ocean
16769,near_ocean
16770,near_ocean
16771,near_ocean
16772,near_ocean
16773,near_ocean
16774,near_ocean
16775,near_ocean
16776,near_ocean
16777,near_ocean
16778,near_ocean
16779,near_ocean
16780,near_ocean
16781,near_ocean
16782,near_ocean
16783,near_ocean
16784,near_ocean
16785,near_ocean
16786,near_ocean
16787,near_ocean
16788,near_ocean
16789,near_ocean
16790,near_ocean
16791,near_ocean
16792,near_ocean
16793,near_ocean
16794,near_ocean
16795,near_ocean
16796,near_ocean
16797,near_ocean
16798,near_ocean
16799,near_ocean
16800,near_ocean
16801,near_ocean
16802,near_ocean
16803,near_ocean
16804,near_ocean
16805,near_ocean
16806,near_ocean
16807,near_ocean
16808,near_ocean
16809,near_ocean
16810,near_ocean
16811,near_ocean
16812,near_ocean
16813,near_ocean
16814,near_ocean
16815,near_ocean
16816,near_bay
16817,near_ocean
16818,near_bay
16819,near_bay
16820,near_ocean
16821,near_bay
16822,near_ocean
16823,near_bay
16824,near_bay
16825,near_bay
16826,near_bay
16827,near_bay
16828,near_bay
16829,near_bay
16830,near_bay
16831,near_bay
16832,near_bay
16833,near_bay
16834,near_bay
16835,near_bay
16836,near_bay
16837,near_bay
16838,near_bay
16839,near_bay
16840,near_bay
16841,near_ocean
16842,near_ocean
16843,near_ocean
16844,near_ocean
16845,near_ocean
16846,near_ocean
16847,near_ocean
16848,near_ocean
16849,near_ocean
16850,near_ocean
16851,near_ocean
16852,near_ocean
16853,near_ocean
16854,near_ocean
16855,near_ocean
16856,near_ocean
16857,near_ocean
16858,near_ocean
16859,near_ocean
16860,near_ocean
16861,near_ocean
16862,near_ocean
16863,near_ocean
16864,near_ocean
16865,near_ocean
16866,near_ocean
16867,near_ocean
16868,near_ocean
16869,near_ocean
16870,near_ocean
16871,near_ocean
16872,near_ocean
16873,near_ocean
16874,near_ocean
16875,near_ocean
16876,near_ocean
16877,near_ocean
16878,near_ocean
16879,near_ocean
16880,near_ocean
16881,near_ocean
16882,near_ocean
16883,near_ocean
16884,near_ocean
16885,near_ocean
16886,near_ocean
16887,near_ocean
16888,near_ocean
16889,near_ocean
16890,near_ocean
16891,near_ocean
16892,near_ocean
16893,near_ocean
16894,near_ocean
16895,near_ocean
16896,near_ocean
16897,near_ocean
16898,near_ocean
16899,near_bay
16900,near_ocean
16901,near_bay
16902,near_ocean
16903,near_ocean
16904,near_ocean
16905,near_bay
16906,near_bay
16907,near_bay
16908,near_bay
16909,near_bay
16910,near_bay
16911,near_bay
16912,near_bay
16913,near_bay
16914,near_bay
16915,near_bay
16916,near_bay
16917,near_bay
16918,near_bay
16919,near_bay
16920,near_bay
16921,near_bay
16922,near_ocean
16923,near_ocean
16924,near_ocean
16925,near_ocean
16926,near_ocean
16927,near_ocean
16928,near_ocean
16929,near_ocean
16930,near_ocean
16931,near_ocean
16932,near_ocean
16933,near_ocean
16934,near_ocean
16935,near_ocean
16936,near_ocean
16937,near_ocean
16938,near_ocean
16939,near_ocean
16940,near_ocean
16941,near_ocean
16942,near_ocean
16943,near_ocean
16944,near_ocean
16945,near_ocean
16946,near_ocean
16947,near_ocean
16948,near_bay
16949,near_bay
16950,near_bay
16951,near_bay
16952,near_bay
16953,near_bay
16954,near_bay
16955,near_bay
16956,near_bay
16957,near_bay
16958,near_bay
16959,near_bay
16960,near_bay
16961,near_bay
16962,near_bay
16963,near_bay
16964,near_bay
16965,near_bay
16966,near_bay
16967,near_bay
16968,near_bay
16969,near_bay
16970,near_bay
16971,near_bay
16972,near_bay
16973,near_bay
16974,near_bay
16975,near_bay
16976,near_bay
16977,near_bay
16978,near_bay
16979,near_bay
16980,near_bay
16981,near_ocean
16982,near_ocean
16983,near_ocean
16984,near_ocean
16985,near_ocean
16986,near_ocean
16987,near_ocean
16988,near_ocean
16989,near_ocean
16990,near_ocean
16991,near_ocean
16992,near_ocean
16993,near_ocean
16994,near_ocean
16995,near_ocean
16996,near_ocean
16997,near_ocean
16998,near_ocean
16999,near_bay
17000,near_ocean
17001,near_ocean
17002,near_ocean
17003,near_ocean
17004,near_ocean
17005,near_ocean
17006,near_ocean
17007,near_ocean
17008,near_ocean
17009,near_ocean
17010,near_ocean
17011,near_ocean
17012,near_ocean
17013,near_ocean
17014,near_ocean
17015,near_ocean
17016,near_ocean
17017,near_ocean
17018,near_ocean
17019,near_ocean
17020,near_ocean
17021,near_ocean
17022,near_ocean
17023,near_ocean
17024,near_ocean
17025,near_ocean
17026,near_ocean
17027,near_ocean
17028,near_ocean
17029,near_ocean
17030,near_ocean
17031,near_ocean
17032,near_ocean
17033,near_ocean
17034,near_ocean
17035,near_ocean
17036,<1h_ocean
17037,near_ocean
17038,near_ocean
17039,near_ocean
17040,<1h_ocean
17041,<1h_ocean
17042,<1h_ocean
17043,<1h_ocean
17044,<1h_ocean
17045,<1h_ocean
17046,<1h_ocean
17047,<1h_ocean
17048,<1h_ocean
17049,<1h_ocean
17050,<1h_ocean
17051,<1h_ocean
17052,<1h_ocean
17053,<1h_ocean
17054,<1h_ocean
17055,<1h_ocean
17056,<1h_ocean
17057,<1h_ocean
17058,<1h_ocean
17059,<1h_ocean
17060,near_ocean
17061,<1h_ocean
17062,near_ocean
17063,<1h_ocean
17064,<1h_ocean
17065,<1h_ocean
17066,<1h_ocean
17067,<1h_ocean
17068,<1h_ocean
17069,<1h_ocean
17070,<1h_ocean
17071,<1h_ocean
17072,<1h_ocean
17073,<1h_ocean
17074,<1h_ocean
17075,<1h_ocean
17076,<1h_ocean
17077,<1h_ocean
17078,<1h_ocean
17079,<1h_ocean
17080,<1h_ocean
17081,<1h_ocean
17082,<1h_ocean
17083,<1h_ocean
17084,<1h_ocean
17085,<1h_ocean
17086,<1h_ocean
17087,<1h_ocean
17088,<1h_ocean
17089,<1h_ocean
17090,<1h_ocean
17091,<1h_ocean
17092,near_ocean
17093,near_ocean
17094,near_ocean
17095,near_ocean
17096,near_ocean
17097,<1h_ocean
17098,<1h_ocean
17099,near_ocean
17100,near_ocean
17101,near_ocean
17102,near_ocean
17103,near_ocean
17104,near_ocean
17105,near_ocean
17106,near_ocean
17107,near_ocean
17108,near_ocean
17109,near_ocean
17110,near_ocean
17111,<1h_ocean
17112,near_ocean
17113,near_ocean
17114,near_ocean
17115,near_ocean
17116,near_ocean
17117,near_ocean
17118,near_ocean
17119,near_ocean
17120,near_ocean
17121,near_ocean
17122,near_ocean
17123,near_ocean
17124,<1h_ocean
17125,<1h_ocean
17126,<1h_ocean
17127,<1h_ocean
17128,<1h_ocean
17129,<1h_ocean
17130,<1h_ocean
17131,<1h_ocean
17132,<1h_ocean
17133,near_ocean
17134,near_ocean
17135,near_ocean
17136,near_ocean
17137,near_ocean
17138,near_ocean
17139,<1h_ocean
17140,<1h_ocean
17141,<1h_ocean
17142,<1h_ocean
17143,<1h_ocean
17144,<1h_ocean
17145,near_ocean
17146,near_ocean
17147,<1h_ocean
17148,<1h_ocean
17149,<1h_ocean
17150,near_ocean
17151,near_ocean
17152,near_ocean
17153,near_ocean
17154,near_ocean
17155,near_ocean
17156,near_ocean
17157,near_ocean
17158,near_ocean
17159,near_ocean
17160,near_ocean
17161,near_ocean
17162,near_ocean
17163,near_ocean
17164,near_ocean
17165,near_ocean
17166,near_ocean
17167,near_ocean
17168,<1h_ocean
17169,<1h_ocean
17170,<1h_ocean
17171,<1h_ocean
17172,<1h_ocean
17173,<1h_ocean
17174,<1h_ocean
17175,near_ocean
17176,<1h_ocean
17177,<1h_ocean
17178,<1h_ocean
17179,<1h_ocean
17180,<1h_ocean
17181,<1h_ocean
17182,<1h_ocean
17183,<1h_ocean
17184,<1h_ocean
17185,<1h_ocean
17186,<1h_ocean
17187,<1h_ocean
17188,<1h_ocean
17189,<1h_ocean
17190,<1h_ocean
17191,<1h_ocean
17192,<1h_ocean
17193,<1h_ocean
17194,<1h_ocean
17195,<1h_ocean
17196,<1h_ocean
17197,<1h_ocean
17198,<1h_ocean
17199,<1h_ocean
17200,<1h_ocean
17201,<1h_ocean
17202,<1h_ocean
17203,<1h_ocean
