pidlink,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration
107230007.0,0,1,0,0,0,0
107240005.0,0,0,0,1,0,0
107244101.0,0,0,0,1,0,0
107240004.0,0,1,0,0,0,0
107241101.0,0,1,0,0,0,0
107250001.0,0,1,0,0,0,0
107250002.0,0,1,0,0,0,0
107260003.0,0,1,0,0,0,0
107260004.0,0,1,0,0,0,0
107270001.0,0,1,0,0,0,0
107270002.0,0,1,0,0,0,0
107280001.0,0,1,0,0,0,0
107280002.0,0,1,0,0,0,0
107290001.0,0,1,0,0,0,0
107300002.0,0,1,0,0,0,0
108020001.0,0,1,0,0,0,0
108040001.0,0,0,1,0,0,0
108040005.0,0,0,1,0,0,0
108050002.0,0,1,0,0,0,0
108050003.0,0,0,0,0,0,1
108050006.0,0,1,0,0,0,0
108060005.0,0,1,0,0,0,0
108060006.0,0,1,0,0,0,0
108080001.0,0,0,0,0,0,1
108090001.0,0,1,0,0,0,0
108090004.0,0,1,0,0,0,0
108130001.0,0,1,0,0,0,0
108130007.0,0,0,0,0,0,1
108130010.0,0,0,0,0,0,1
108140001.0,0,1,0,0,0,0
108140002.0,0,1,0,0,0,0
108140005.0,0,1,0,0,0,0
108160002.0,0,1,0,0,0,0
108190003.0,0,1,0,0,0,0
108190004.0,0,1,0,0,0,0
108200004.0,0,0,0,0,0,1
108200010.0,0,1,0,0,0,0
108200011.0,0,1,0,0,0,0
108200014.0,0,1,0,0,0,0
109020001.0,1,0,0,0,0,0
109020002.0,1,0,0,0,0,0
109030001.0,1,0,0,0,0,0
109030002.0,1,0,0,0,0,0
109040001.0,1,0,0,0,0,0
109070001.0,1,0,0,0,0,0
109090002.0,1,0,0,0,0,0
109100001.0,1,0,0,0,0,0
109100002.0,1,0,0,0,0,0
109110001.0,1,0,0,0,0,0
109110002.0,1,0,0,0,0,0
109130002.0,1,0,0,0,0,0
109140001.0,1,0,0,0,0,0
109140007.0,0,0,0,0,1,0
109140010.0,1,0,0,0,0,0
109150001.0,1,0,0,0,0,0
109150002.0,1,0,0,0,0,0
109150004.0,1,0,0,0,0,0
109150006.0,1,0,0,0,0,0
109160005.0,1,0,0,0,0,0
109170004.0,1,0,0,0,0,0
109170006.0,1,0,0,0,0,0
109180001.0,1,0,0,0,0,0
109180002.0,1,0,0,0,0,0
109180004.0,0,0,0,0,1,0
109200003.0,1,0,0,0,0,0
109200002.0,1,0,0,0,0,0
109203106.0,1,0,0,0,0,0
109220001.0,1,0,0,0,0,0
109230001.0,0,0,0,0,1,0
109230002.0,1,0,0,0,0,0
109240001.0,1,0,0,0,0,0
109240003.0,1,0,0,0,0,0
109240009.0,1,0,0,0,0,0
109250001.0,1,0,0,0,0,0
109250002.0,1,0,0,0,0,0
109250004.0,1,0,0,0,0,0
109260002.0,0,0,0,0,1,0
109270001.0,1,0,0,0,0,0
109270002.0,1,0,0,0,0,0
109270004.0,1,0,0,0,0,0
109280005.0,0,1,0,0,0,0
109280007.0,0,1,0,0,0,0
109290001.0,1,0,0,0,0,0
109290002.0,1,0,0,0,0,0
109290003.0,1,0,0,0,0,0
109290004.0,1,0,0,0,0,0
109300001.0,1,0,0,0,0,0
109300002.0,1,0,0,0,0,0
110010001.0,0,1,0,0,0,0
110010004.0,1,0,0,0,0,0
110013102.0,1,0,0,0,0,0
110020001.0,0,1,0,0,0,0
110020002.0,0,1,0,0,0,0
110020004.0,0,1,0,0,0,0
110024201.0,0,1,0,0,0,0
110030002.0,0,1,0,0,0,0
110030003.0,0,1,0,0,0,0
110030004.0,0,0,0,1,0,0
110030005.0,0,1,0,0,0,0
110030006.0,0,1,0,0,0,0
110030007.0,1,0,0,0,0,0
110033102.0,1,0,0,0,0,0
110040004.0,0,1,0,0,0,0
110050003.0,0,1,0,0,0,0
110050004.0,0,1,0,0,0,0
110060009.0,0,1,0,0,0,0
110070002.0,0,0,0,1,0,0
110080003.0,0,1,0,0,0,0
110090001.0,0,1,0,0,0,0
110090002.0,0,0,0,1,0,0
110090003.0,0,1,0,0,0,0
110100001.0,0,1,0,0,0,0
110100002.0,0,1,0,0,0,0
110100003.0,0,1,0,0,0,0
110100006.0,0,1,0,0,0,0
110110001.0,0,1,0,0,0,0
110110002.0,0,1,0,0,0,0
110110003.0,0,1,0,0,0,0
110120001.0,0,0,0,1,0,0
110120002.0,0,1,0,0,0,0
110130001.0,0,1,0,0,0,0
110130002.0,0,1,0,0,0,0
110140001.0,0,1,0,0,0,0
110140002.0,0,1,0,0,0,0
110140004.0,0,1,0,0,0,0
110150002.0,0,0,0,1,0,0
110150003.0,0,0,0,1,0,0
110150004.0,0,0,0,1,0,0
110153202.0,0,0,0,1,0,0
110160001.0,0,1,0,0,0,0
110160002.0,0,1,0,0,0,0
110160004.0,0,1,0,0,0,0
110160007.0,1,0,0,0,0,0
110160005.0,0,1,0,0,0,0
110170002.0,0,0,0,1,0,0
110170005.0,0,1,0,0,0,0
110170004.0,0,1,0,0,0,0
110171102.0,0,1,0,0,0,0
110180001.0,0,1,0,0,0,0
110180002.0,0,1,0,0,0,0
110180003.0,0,1,0,0,0,0
110180005.0,0,1,0,0,0,0
110190002.0,0,1,0,0,0,0
110190004.0,0,0,0,1,0,0
110200001.0,0,1,0,0,0,0
110200007.0,0,1,0,0,0,0
110210001.0,0,1,0,0,0,0
110210002.0,0,1,0,0,0,0
110210003.0,0,1,0,0,0,0
110213101.0,0,1,0,0,0,0
110220001.0,0,0,0,1,0,0
110220002.0,0,1,0,0,0,0
110240004.0,0,0,0,1,0,0
110280002.0,0,1,0,0,0,0
110290001.0,0,1,0,0,0,0
110290002.0,0,1,0,0,0,0
110290006.0,0,0,0,1,0,0
110290003.0,0,0,0,1,0,0
110300004.0,0,1,0,0,0,0
110300005.0,0,1,0,0,0,0
110300006.0,0,1,0,0,0,0
110300008.0,0,1,0,0,0,0
111010001.0,0,1,0,0,0,0
111020001.0,0,1,0,0,0,0
111020002.0,0,1,0,0,0,0
111020003.0,0,1,0,0,0,0
111030001.0,0,1,0,0,0,0
111040001.0,0,1,0,0,0,0
111040002.0,0,1,0,0,0,0
111040005.0,0,0,0,1,0,0
111043201.0,0,0,0,1,0,0
111043302.0,0,1,0,0,0,0
111050002.0,0,1,0,0,0,0
111050004.0,0,1,0,0,0,0
111070002.0,0,1,0,0,0,0
111070006.0,0,1,0,0,0,0
111070003.0,0,1,0,0,0,0
111070004.0,0,1,0,0,0,0
111090004.0,0,1,0,0,0,0
111120001.0,0,1,0,0,0,0
111120002.0,0,1,0,0,0,0
111120003.0,0,0,0,0,0,1
111120006.0,0,1,0,0,0,0
111130001.0,0,1,0,0,0,0
111130002.0,0,1,0,0,0,0
111130003.0,0,0,0,0,0,1
111131103.0,0,0,0,0,0,1
111150002.0,0,0,0,0,0,1
111190001.0,0,1,0,0,0,0
111190002.0,0,1,0,0,0,0
112020002.0,0,1,0,0,0,0
112020004.0,0,1,0,0,0,0
112040002.0,0,1,0,0,0,0
112040004.0,0,1,0,0,0,0
112040008.0,0,1,0,0,0,0
112103101.0,0,1,0,0,0,0
112160002.0,0,1,0,0,0,0
112170002.0,0,1,0,0,0,0
112180001.0,0,0,1,0,0,0
112180002.0,0,0,1,0,0,0
113010001.0,0,1,0,0,0,0
113010002.0,0,1,0,0,0,0
113020003.0,0,1,0,0,0,0
113023102.0,0,0,0,0,0,1
113020004.0,0,1,0,0,0,0
113020010.0,0,1,0,0,0,0
113020011.0,0,1,0,0,0,0
113030002.0,0,1,0,0,0,0
113050001.0,0,1,0,0,0,0
113050002.0,0,1,0,0,0,0
113060001.0,0,0,0,0,0,1
113060002.0,0,1,0,0,0,0
113060004.0,0,0,0,0,0,1
113060008.0,0,1,0,0,0,0
113063104.0,1,0,0,0,0,0
113060005.0,0,0,0,1,0,0
113070002.0,0,0,0,0,0,1
113070005.0,0,1,0,0,0,0
113030001.0,0,0,0,0,0,1
113080003.0,0,1,0,0,0,0
113083101.0,0,1,0,0,0,0
113090001.0,0,1,0,0,0,0
113090002.0,0,1,0,0,0,0
113090006.0,0,1,0,0,0,0
113090003.0,0,0,0,0,0,1
113090004.0,0,1,0,0,0,0
113100002.0,0,1,0,0,0,0
113100004.0,0,1,0,0,0,0
113110001.0,0,1,0,0,0,0
113110006.0,0,1,0,0,0,0
113110007.0,0,1,0,0,0,0
113110003.0,0,1,0,0,0,0
113110008.0,0,1,0,0,0,0
113110005.0,0,1,0,0,0,0
113113102.0,0,1,0,0,0,0
113120001.0,0,1,0,0,0,0
113120002.0,0,1,0,0,0,0
113120004.0,0,1,0,0,0,0
113120003.0,0,1,0,0,0,0
113123104.0,0,1,0,0,0,0
113130001.0,0,1,0,0,0,0
113130002.0,0,1,0,0,0,0
113140001.0,0,1,0,0,0,0
113140002.0,0,1,0,0,0,0
113150002.0,0,1,0,0,0,0
113150003.0,0,0,0,0,0,1
113150004.0,0,0,0,0,0,1
113150006.0,0,0,0,0,0,1
113154201.0,0,0,0,0,0,1
113160001.0,0,1,0,0,0,0
113160002.0,0,1,0,0,0,0
113170002.0,0,1,0,0,0,0
113170003.0,0,1,0,0,0,0
113170005.0,0,1,0,0,0,0
113170004.0,0,1,0,0,0,0
113170006.0,0,1,0,0,0,0
113180002.0,0,1,0,0,0,0
113180006.0,0,1,0,0,0,0
113184202.0,0,1,0,0,0,0
113190001.0,0,1,0,0,0,0
114010001.0,0,0,0,0,0,1
114010002.0,0,1,0,0,0,0
114010005.0,0,1,0,0,0,0
114010006.0,0,0,0,0,0,1
114020005.0,0,1,0,0,0,0
114020003.0,0,1,0,0,0,0
114023101.0,0,1,0,0,0,0
114040002.0,0,1,0,0,0,0
114040003.0,0,0,0,0,0,1
114050001.0,0,1,0,0,0,0
114050002.0,0,1,0,0,0,0
114050003.0,0,1,0,0,0,0
114050005.0,0,1,0,0,0,0
114060002.0,0,1,0,0,0,0
114100001.0,0,0,0,0,0,1
114100002.0,0,1,0,0,0,0
114100003.0,0,1,0,0,0,0
114100005.0,0,1,0,0,0,0
114110001.0,0,1,0,0,0,0
114110002.0,0,1,0,0,0,0
114110003.0,0,0,0,0,0,1
114120001.0,0,1,0,0,0,0
114120002.0,0,1,0,0,0,0
114120003.0,0,0,0,0,0,1
114120004.0,0,0,0,0,0,1
114120005.0,0,1,0,0,0,0
114140003.0,0,1,0,0,0,0
114140007.0,0,1,0,0,0,0
114140002.0,0,1,0,0,0,0
114140005.0,0,1,0,0,0,0
114150002.0,0,1,0,0,0,0
114150004.0,0,1,0,0,0,0
114150006.0,0,1,0,0,0,0
114150007.0,0,1,0,0,0,0
114150005.0,0,1,0,0,0,0
114153102.0,0,1,0,0,0,0
114160006.0,0,1,0,0,0,0
114160005.0,0,1,0,0,0,0
114161105.0,0,1,0,0,0,0
114170001.0,0,0,0,0,0,1
114170002.0,0,0,0,0,0,1
114180010.0,0,1,0,0,0,0
114190004.0,0,1,0,0,0,0
114190003.0,0,0,0,0,0,1
114190007.0,0,1,0,0,0,0
114190006.0,0,0,0,0,0,1
114190013.0,0,1,0,0,0,0
114200002.0,0,1,0,0,0,0
114200003.0,0,1,0,0,0,0
115010001.0,0,1,0,0,0,0
115010003.0,0,1,0,0,0,0
115020001.0,0,1,0,0,0,0
115020002.0,0,1,0,0,0,0
115020003.0,0,1,0,0,0,0
115030003.0,0,1,0,0,0,0
115030004.0,0,1,0,0,0,0
115050001.0,0,1,0,0,0,0
115050002.0,0,1,0,0,0,0
115060003.0,0,1,0,0,0,0
115070001.0,0,1,0,0,0,0
115070002.0,0,1,0,0,0,0
115070003.0,0,1,0,0,0,0
115080001.0,0,1,0,0,0,0
115080002.0,0,1,0,0,0,0
115090003.0,0,1,0,0,0,0
115090004.0,0,1,0,0,0,0
115090005.0,0,1,0,0,0,0
115100001.0,0,0,0,1,0,0
115100002.0,0,1,0,0,0,0
115100004.0,0,0,0,1,0,0
115100005.0,0,0,0,1,0,0
115110001.0,0,1,0,0,0,0
115110002.0,0,1,0,0,0,0
115120002.0,0,1,0,0,0,0
115120003.0,0,1,0,0,0,0
115140005.0,0,1,0,0,0,0
115170002.0,0,1,0,0,0,0
115170003.0,0,1,0,0,0,0
115170005.0,0,1,0,0,0,0
115180001.0,0,1,0,0,0,0
115180002.0,0,1,0,0,0,0
115180004.0,0,1,0,0,0,0
115180006.0,0,1,0,0,0,0
115183103.0,0,1,0,0,0,0
115190013.0,0,0,0,1,0,0
115194101.0,0,1,0,0,0,0
115190003.0,0,1,0,0,0,0
115190004.0,0,1,0,0,0,0
115200001.0,0,1,0,0,0,0
115200002.0,0,1,0,0,0,0
115220001.0,0,1,0,0,0,0
115220002.0,0,1,0,0,0,0
115230001.0,0,1,0,0,0,0
115230002.0,0,1,0,0,0,0
115230003.0,0,1,0,0,0,0
115240004.0,0,1,0,0,0,0
115240005.0,0,1,0,0,0,0
115250002.0,0,1,0,0,0,0
115250003.0,0,1,0,0,0,0
115250007.0,0,1,0,0,0,0
115250008.0,0,1,0,0,0,0
115260002.0,0,1,0,0,0,0
115270003.0,0,1,0,0,0,0
115280007.0,0,1,0,0,0,0
115280001.0,0,1,0,0,0,0
115280002.0,0,1,0,0,0,0
115280004.0,0,1,0,0,0,0
115290010.0,0,0,0,0,0,1
115290002.0,0,1,0,0,0,0
115290003.0,0,1,0,0,0,0
115290006.0,0,1,0,0,0,0
115290007.0,0,1,0,0,0,0
115300001.0,0,1,0,0,0,0
115300002.0,0,1,0,0,0,0
115300003.0,0,1,0,0,0,0
116010001.0,0,1,0,0,0,0
116010002.0,0,1,0,0,0,0
116020003.0,0,1,0,0,0,0
116060005.0,0,1,0,0,0,0
116040002.0,0,1,0,0,0,0
116050001.0,0,1,0,0,0,0
116050002.0,0,1,0,0,0,0
116050004.0,0,1,0,0,0,0
116060001.0,0,1,0,0,0,0
116060002.0,0,1,0,0,0,0
116063106.0,0,1,0,0,0,0
116070001.0,0,1,0,0,0,0
116070002.0,0,1,0,0,0,0
116070003.0,0,0,0,0,1,0
116072102.0,0,0,0,0,1,0
116080002.0,0,1,0,0,0,0
116090002.0,0,1,0,0,0,0
116100003.0,0,1,0,0,0,0
116100002.0,0,1,0,0,0,0
116110001.0,0,1,0,0,0,0
116110002.0,0,1,0,0,0,0
116110003.0,0,1,0,0,0,0
116120001.0,0,1,0,0,0,0
116120004.0,0,0,0,1,0,0
116140001.0,0,1,0,0,0,0
116150005.0,0,1,0,0,0,0
116120002.0,0,1,0,0,0,0
116190002.0,0,1,0,0,0,0
116190007.0,0,1,0,0,0,0
116190003.0,0,1,0,0,0,0
116200001.0,0,1,0,0,0,0
116200006.0,0,1,0,0,0,0
116230002.0,0,0,0,0,0,1
116230003.0,0,1,0,0,0,0
116240002.0,0,1,0,0,0,0
116240003.0,0,1,0,0,0,0
116241101.0,0,1,0,0,0,0
116250001.0,0,1,0,0,0,0
116270001.0,0,1,0,0,0,0
116280001.0,0,1,0,0,0,0
116280002.0,0,1,0,0,0,0
116280003.0,0,0,0,1,0,0
116300003.0,0,1,0,0,0,0
116300004.0,0,1,0,0,0,0
117010003.0,0,0,0,0,0,1
117010004.0,0,0,0,0,0,1
117020001.0,0,1,0,0,0,0
117020002.0,0,1,0,0,0,0
117030002.0,0,1,0,0,0,0
117030004.0,0,1,0,0,0,0
117040007.0,0,1,0,0,0,0
117040004.0,0,1,0,0,0,0
117050001.0,0,1,0,0,0,0
117050002.0,0,1,0,0,0,0
117050003.0,0,1,0,0,0,0
117100001.0,0,1,0,0,0,0
117100002.0,0,1,0,0,0,0
117110002.0,0,1,0,0,0,0
117110004.0,0,1,0,0,0,0
117110003.0,0,1,0,0,0,0
117113101.0,0,1,0,0,0,0
117120002.0,0,1,0,0,0,0
117120004.0,0,1,0,0,0,0
117120005.0,0,1,0,0,0,0
117120008.0,0,1,0,0,0,0
117140002.0,0,0,0,0,0,1
117140003.0,0,1,0,0,0,0
117150001.0,0,1,0,0,0,0
117150002.0,0,1,0,0,0,0
117160001.0,0,0,0,0,0,1
117160002.0,0,1,0,0,0,0
117160003.0,0,1,0,0,0,0
117160004.0,0,1,0,0,0,0
117170001.0,0,1,0,0,0,0
117170002.0,0,1,0,0,0,0
117180012.0,0,0,0,0,0,1
117180003.0,0,1,0,0,0,0
117180008.0,0,1,0,0,0,0
118010001.0,1,0,0,0,0,0
118030002.0,1,0,0,0,0,0
118030003.0,0,1,0,0,0,0
118033102.0,0,1,0,0,0,0
118040002.0,0,1,0,0,0,0
118060002.0,1,0,0,0,0,0
118060004.0,1,0,0,0,0,0
118070001.0,1,0,0,0,0,0
118070002.0,1,0,0,0,0,0
118090001.0,1,0,0,0,0,0
118090002.0,1,0,0,0,0,0
118110002.0,1,0,0,0,0,0
118110003.0,1,0,0,0,0,0
118130005.0,1,0,0,0,0,0
118120001.0,1,0,0,0,0,0
118120002.0,1,0,0,0,0,0
118130001.0,1,0,0,0,0,0
118130002.0,1,0,0,0,0,0
118140002.0,1,0,0,0,0,0
118150001.0,1,0,0,0,0,0
118150002.0,1,0,0,0,0,0
118160001.0,0,0,0,0,1,0
118160002.0,0,0,0,0,1,0
118160003.0,0,0,0,0,0,1
118170004.0,0,1,0,0,0,0
118170005.0,0,1,0,0,0,0
118200002.0,0,0,0,0,1,0
118220001.0,1,0,0,0,0,0
118220003.0,1,0,0,0,0,0
118240006.0,1,0,0,0,0,0
118240007.0,1,0,0,0,0,0
118250003.0,1,0,0,0,0,0
118250004.0,0,0,0,0,1,0
118260006.0,1,0,0,0,0,0
118260008.0,1,0,0,0,0,0
118260003.0,1,0,0,0,0,0
118260004.0,0,0,0,0,1,0
118262101.0,1,0,0,0,0,0
118270002.0,1,0,0,0,0,0
118280001.0,1,0,0,0,0,0
118280002.0,1,0,0,0,0,0
118290001.0,1,0,0,0,0,0
118290002.0,1,0,0,0,0,0
118290004.0,1,0,0,0,0,0
118292102.0,1,0,0,0,0,0
119010002.0,0,1,0,0,0,0
119020004.0,0,1,0,0,0,0
119020005.0,0,1,0,0,0,0
119020001.0,0,1,0,0,0,0
119030001.0,0,1,0,0,0,0
119030003.0,0,1,0,0,0,0
119033102.0,0,1,0,0,0,0
119040001.0,0,1,0,0,0,0
119060001.0,0,1,0,0,0,0
119070002.0,0,0,0,0,0,1
119070003.0,0,0,0,0,0,1
119080008.0,0,0,0,0,0,1
119090002.0,0,1,0,0,0,0
119110002.0,0,1,0,0,0,0
119120001.0,1,0,0,0,0,0
119130001.0,0,1,0,0,0,0
119130002.0,0,1,0,0,0,0
119150002.0,0,1,0,0,0,0
119160004.0,0,1,0,0,0,0
119170002.0,0,1,0,0,0,0
119180003.0,0,1,0,0,0,0
119200004.0,0,1,0,0,0,0
119200005.0,0,1,0,0,0,0
119210006.0,0,1,0,0,0,0
119220001.0,0,1,0,0,0,0
119220002.0,0,0,1,0,0,0
119240001.0,0,1,0,0,0,0
119260002.0,0,1,0,0,0,0
119260003.0,0,1,0,0,0,0
119260005.0,0,1,0,0,0,0
119270001.0,0,1,0,0,0,0
119270002.0,0,1,0,0,0,0
119280005.0,0,1,0,0,0,0
119290002.0,0,1,0,0,0,0
119300001.0,0,1,0,0,0,0
119300002.0,0,1,0,0,0,0
119300003.0,0,0,0,0,0,1
119303102.0,0,0,0,0,0,1
120010001.0,0,0,0,0,1,0
120010002.0,1,0,0,0,0,0
120030004.0,1,0,0,0,0,0
120040002.0,1,0,0,0,0,0
120040006.0,1,0,0,0,0,0
120040003.0,1,0,0,0,0,0
120050001.0,1,0,0,0,0,0
120050002.0,1,0,0,0,0,0
120050003.0,1,0,0,0,0,0
120060001.0,1,0,0,0,0,0
120060002.0,1,0,0,0,0,0
120070002.0,1,0,0,0,0,0
120080004.0,1,0,0,0,0,0
120090002.0,1,0,0,0,0,0
120090003.0,1,0,0,0,0,0
120093101.0,1,0,0,0,0,0
120100001.0,1,0,0,0,0,0
120100004.0,1,0,0,0,0,0
120110004.0,1,0,0,0,0,0
120120001.0,1,0,0,0,0,0
120120002.0,1,0,0,0,0,0
120120004.0,0,0,0,0,1,0
120130003.0,1,0,0,0,0,0
120130004.0,1,0,0,0,0,0
120150004.0,1,0,0,0,0,0
120160011.0,1,0,0,0,0,0
120160017.0,1,0,0,0,0,0
120160007.0,0,1,0,0,0,0
120170001.0,1,0,0,0,0,0
120170002.0,1,0,0,0,0,0
120180001.0,1,0,0,0,0,0
120180002.0,1,0,0,0,0,0
120210002.0,1,0,0,0,0,0
120220001.0,1,0,0,0,0,0
120220002.0,1,0,0,0,0,0
120230001.0,1,0,0,0,0,0
120240001.0,1,0,0,0,0,0
120240002.0,1,0,0,0,0,0
120240004.0,1,0,0,0,0,0
120260001.0,0,0,0,0,1,0
120260002.0,1,0,0,0,0,0
120260003.0,1,0,0,0,0,0
120270002.0,0,0,0,0,1,0
120270003.0,1,0,0,0,0,0
120271101.0,1,0,0,0,0,0
120270005.0,0,0,0,0,1,0
120280003.0,1,0,0,0,0,0
120290007.0,1,0,0,0,0,0
120300001.0,1,0,0,0,0,0
120300002.0,1,0,0,0,0,0
120300003.0,1,0,0,0,0,0
120300004.0,1,0,0,0,0,0
121010006.0,0,0,0,0,0,1
121011107.0,0,0,0,0,0,1
121010007.0,0,1,0,0,0,0
121014102.0,0,0,0,0,0,1
121010004.0,0,1,0,0,0,0
121013102.0,0,1,0,0,0,0
121020001.0,0,1,0,0,0,0
121020003.0,0,1,0,0,0,0
121020006.0,0,1,0,0,0,0
121040002.0,0,1,0,0,0,0
121040004.0,0,0,0,0,0,1
121050002.0,0,1,0,0,0,0
121050003.0,0,1,0,0,0,0
121080001.0,0,0,0,0,0,1
121080002.0,0,1,0,0,0,0
121080006.0,0,1,0,0,0,0
121090003.0,0,1,0,0,0,0
121093102.0,0,1,0,0,0,0
121100001.0,0,1,0,0,0,0
121100002.0,0,0,0,0,0,1
121100008.0,0,1,0,0,0,0
121100009.0,0,0,0,0,0,1
121100010.0,0,1,0,0,0,0
121100003.0,0,1,0,0,0,0
121110002.0,0,1,0,0,0,0
121110003.0,0,0,0,0,0,1
121110007.0,0,1,0,0,0,0
121113202.0,0,0,0,0,0,1
121110009.0,0,1,0,0,0,0
121110011.0,0,1,0,0,0,0
121120001.0,0,1,0,0,0,0
121130001.0,0,1,0,0,0,0
121130002.0,0,1,0,0,0,0
121140001.0,0,1,0,0,0,0
121140002.0,0,1,0,0,0,0
121140005.0,0,1,0,0,0,0
121140003.0,0,1,0,0,0,0
121143102.0,0,1,0,0,0,0
121150002.0,0,1,0,0,0,0
121160003.0,0,1,0,0,0,0
121160004.0,0,1,0,0,0,0
121180005.0,0,1,0,0,0,0
121180007.0,0,1,0,0,0,0
121190001.0,0,1,0,0,0,0
121190002.0,0,1,0,0,0,0
121190003.0,0,1,0,0,0,0
121193102.0,0,1,0,0,0,0
121190004.0,0,1,0,0,0,0
121190005.0,0,1,0,0,0,0
121190014.0,0,0,0,0,0,1
121190006.0,0,0,0,0,0,1
121193402.0,0,0,0,0,0,1
121193502.0,0,1,0,0,0,0
121190008.0,0,1,0,0,0,0
121193601.0,0,1,0,0,0,0
121190009.0,0,1,0,0,0,0
121193704.0,0,1,0,0,0,0
121200001.0,0,1,0,0,0,0
121200002.0,0,1,0,0,0,0
121210001.0,0,1,0,0,0,0
121210006.0,0,1,0,0,0,0
121210004.0,0,1,0,0,0,0
121213102.0,0,1,0,0,0,0
121220003.0,0,1,0,0,0,0
121230001.0,0,1,0,0,0,0
121230002.0,0,1,0,0,0,0
121230004.0,0,1,0,0,0,0
121240001.0,0,1,0,0,0,0
121240002.0,0,0,0,0,0,1
121240004.0,0,0,0,0,0,1
121260003.0,0,0,0,0,0,1
121263102.0,0,0,0,0,0,1
121270001.0,0,1,0,0,0,0
121270002.0,0,1,0,0,0,0
121270006.0,0,0,0,0,0,1
121280002.0,0,1,0,0,0,0
121280004.0,0,1,0,0,0,0
121280006.0,0,0,0,0,0,1
121284205.0,0,0,0,0,0,1
121280003.0,0,1,0,0,0,0
121283102.0,0,1,0,0,0,0
121290002.0,0,1,0,0,0,0
121290004.0,0,1,0,0,0,0
121290005.0,0,1,0,0,0,0
122010002.0,0,1,0,0,0,0
122010003.0,0,1,0,0,0,0
122010005.0,0,0,0,0,0,1
122020001.0,0,1,0,0,0,0
122020002.0,0,1,0,0,0,0
122030001.0,0,1,0,0,0,0
122030002.0,0,1,0,0,0,0
122030003.0,0,1,0,0,0,0
122033101.0,0,1,0,0,0,0
122050003.0,0,1,0,0,0,0
122050006.0,0,1,0,0,0,0
122050007.0,0,1,0,0,0,0
122050008.0,0,1,0,0,0,0
122053102.0,0,1,0,0,0,0
122060001.0,0,1,0,0,0,0
122060002.0,0,0,0,0,0,1
122060004.0,0,0,0,0,0,1
122060005.0,0,0,0,0,0,1
122060009.0,0,0,0,0,0,1
122060003.0,0,0,0,0,0,1
122060007.0,0,1,0,0,0,0
122070001.0,0,1,0,0,0,0
122070002.0,0,1,0,0,0,0
122080001.0,0,1,0,0,0,0
122080002.0,0,1,0,0,0,0
122080003.0,0,1,0,0,0,0
122090001.0,0,0,0,0,0,1
122090002.0,0,0,0,0,0,1
122100001.0,0,1,0,0,0,0
122100002.0,0,1,0,0,0,0
122100007.0,0,0,0,0,0,1
122110004.0,0,1,0,0,0,0
122120002.0,0,1,0,0,0,0
122120003.0,0,1,0,0,0,0
122130002.0,0,1,0,0,0,0
122130004.0,0,1,0,0,0,0
122130005.0,0,1,0,0,0,0
122130003.0,0,1,0,0,0,0
122131101.0,0,1,0,0,0,0
122150001.0,0,1,0,0,0,0
122150002.0,0,1,0,0,0,0
122160002.0,0,1,0,0,0,0
122170001.0,0,1,0,0,0,0
122170002.0,0,1,0,0,0,0
122170003.0,0,1,0,0,0,0
122170004.0,0,1,0,0,0,0
122170005.0,0,1,0,0,0,0
122180009.0,0,1,0,0,0,0
122184301.0,0,1,0,0,0,0
122180003.0,0,1,0,0,0,0
122180004.0,0,1,0,0,0,0
122180013.0,0,1,0,0,0,0
122180006.0,0,0,0,0,0,1
122190001.0,0,1,0,0,0,0
122190007.0,0,1,0,0,0,0
122190002.0,0,1,0,0,0,0
122193102.0,0,1,0,0,0,0
122190003.0,0,1,0,0,0,0
122190009.0,0,1,0,0,0,0
122190010.0,0,0,0,0,0,1
122190004.0,0,1,0,0,0,0
122190005.0,0,1,0,0,0,0
122193403.0,0,1,0,0,0,0
122200001.0,0,1,0,0,0,0
122200002.0,0,1,0,0,0,0
122200004.0,0,1,0,0,0,0
122200006.0,0,0,0,0,0,1
123010002.0,0,0,0,0,0,1
123010001.0,0,1,0,0,0,0
123013102.0,0,1,0,0,0,0
123020011.0,0,1,0,0,0,0
123020012.0,0,1,0,0,0,0
123020013.0,0,1,0,0,0,0
123030001.0,0,1,0,0,0,0
123030002.0,0,1,0,0,0,0
123040001.0,0,1,0,0,0,0
123040002.0,0,1,0,0,0,0
123050001.0,0,1,0,0,0,0
123050002.0,0,1,0,0,0,0
123050004.0,0,0,0,0,0,1
123050006.0,0,0,0,0,0,1
123050007.0,0,1,0,0,0,0
123050010.0,0,1,0,0,0,0
123060001.0,0,1,0,0,0,0
123060005.0,0,0,0,0,0,1
123070001.0,0,1,0,0,0,0
123070006.0,0,1,0,0,0,0
123090002.0,0,1,0,0,0,0
123090006.0,0,1,0,0,0,0
123090004.0,0,1,0,0,0,0
123093204.0,0,1,0,0,0,0
123100002.0,0,1,0,0,0,0
123100007.0,0,1,0,0,0,0
123100005.0,0,0,0,0,0,1
123110002.0,0,1,0,0,0,0
123110005.0,0,1,0,0,0,0
123120002.0,0,0,1,0,0,0
123120003.0,0,0,1,0,0,0
123130001.0,0,0,0,0,0,1
123130002.0,0,0,0,0,0,1
123130005.0,0,1,0,0,0,0
123140003.0,0,1,0,0,0,0
