hhid14_9,age,male,pidlink
213104400,18,1,213103303
213103300,42,0,213103304
213103300,16,1,213103305
213103400,38,0,213103407
213110000,68,0,213110002
213114100,44,1,213110003
213110000,48,1,213110004
213110000,47,0,213110005
213110000,23,1,213110006
213114100,37,0,213114102
213150000,42,0,213150001
213150000,49,1,213150002
213150000,16,1,213150003
213150000,78,1,213150005
213150000,71,0,213150006
213200000,68,1,213200001
213200000,65,0,213200002
213200000,40,1,213200003
213200000,35,1,213200004
214010000,64,1,214010001
214010000,62,0,214010002
214013200,40,0,214010003
214010005,34,1,214010005
214013200,38,1,214013202
214020000,82,1,214020001
214020000,49,1,214020003
214023100,45,1,214020004
214020000,51,0,214020005
214023100,43,0,214023102
214030000,45,1,214030003
214030000,53,1,214030004
214030000,45,0,214030005
214030006,25,1,214030006
214030000,23,1,214030007
214030000,20,1,214030008
214030000,18,0,214030009
214040000,62,0,214040001
214040000,39,1,214040003
214040000,34,0,214040004
214054100,38,0,214050001
214050000,61,1,214050002
214050000,57,0,214050003
214054100,39,1,214054101
214070000,38,0,214070001
214070000,48,1,214070002
214070000,20,0,214070003
214070000,16,0,214070004
214080000,38,0,214080001
214080002,18,0,214080002
214080000,46,1,214080003
214080000,80,0,214080011
214120000,56,1,214120002
214120000,55,0,214120003
214130001,79,0,214130001
214130000,37,0,214130002
214130000,37,1,214130003
214130001,51,0,214135103
214130001,24,0,214135104
214140000,63,1,214140001
214143100,39,0,214140004
214140000,36,1,214140005
214144200,33,0,214140006
214144301,31,0,214140007
214140000,37,0,214140008
214143100,43,1,214143101
214144200,41,1,214144201
214144301,33,1,214144301
214150000,50,1,214150001
214150000,62,0,214150002
214150000,53,1,214150005
214150000,17,1,214150006
214151100,42,0,214151102
214170000,72,0,214170003
214173100,37,0,214170024
214173200,63,0,214170026
214173100,37,1,214173106
215023100,51,0,215020003
215020000,48,0,215020004
215020000,51,1,215020005
215020000,24,0,215020006
215023100,48,1,215020008
215023100,15,0,215023103
215040000,62,0,215040002
215040000,26,0,215040003
215040004,40,1,215040004
215040005,36,0,215040005
215040004,40,0,215045102
215040005,37,1,215045202
215060000,77,0,215060002
215060000,49,1,215060003
215060000,47,0,215060004
215060000,20,1,215060006
215090000,85,0,215090002
215090000,53,1,215090003
215100000,75,1,215100001
215100000,68,0,215100002
215100000,39,0,215100003
215103100,45,0,215100005
215100000,39,1,215100008
215100000,19,1,215100009
215130000,50,0,215130003
215130000,29,0,215130004
215130000,28,1,215130005
215131100,41,0,215130007
215130000,33,1,215130009
215131100,42,1,215131105
215140000,80,1,215140001
215140000,65,0,215140002
215140000,40,0,215140004
215140000,38,1,215140005
215153100,47,1,215150001
215153100,47,0,215150002
215154100,26,0,215150003
215154200,49,1,215150005
215154200,42,0,215150006
215150007,19,1,215150007
215154200,16,0,215150008
215154100,28,1,215154102
215160000,57,1,215160001
215160000,54,0,215160002
215160000,24,1,215160004
215170000,65,1,215170001
215170000,56,0,215170002
215174100,28,1,215170005
215180001,72,1,215180001
215180001,65,0,215180002
215180001,43,1,215180003
215180000,39,1,215180005
215183200,36,0,215180006
215183200,19,1,215180008
215184100,17,1,215180010
215180000,24,0,215180011
215183200,43,1,215183201
215180001,31,0,215185104
215200000,67,1,215200001
215200000,60,0,215200002
215200000,34,0,215200004
215200005,29,1,215200005
215204200,48,0,215200006
215200000,49,0,215200008
215204200,40,1,215204201
215200005,30,0,215205102
216020000,57,0,216020001
216020000,45,0,216020004
216050000,56,1,216050001
216050000,46,0,216050002
216054100,42,0,216050003
216053100,50,1,216053101
216054100,46,1,216054104
216090000,66,1,216090004
216090000,17,1,216090009
216140000,62,1,216140001
216140000,37,1,216140003
216140004,33,0,216140004
216140000,35,0,216140005
216140004,34,1,216145103
216160000,65,0,216160002
216164100,40,1,216160003
216160000,37,0,216160004
216160005,35,0,216160005
216160000,23,1,216160006
216164100,40,0,216160008
216160000,39,1,216160009
216160005,47,1,216165101
216200000,44,0,216200001
216200000,48,1,216200011
216200000,17,0,216200012
217020000,65,0,217020002
217030000,58,1,217030001
217030000,50,0,217030002
217030000,27,1,217030003
217030000,20,0,217030005
217043100,60,1,217040001
217043100,51,0,217040002
217043100,23,0,217040005
217040000,65,0,217040007
217043200,79,1,217040012
217040000,44,0,217040014
217074100,53,1,217070003
217074300,50,0,217070005
217073100,43,0,217070006
217070010,19,0,217070010
217070000,33,0,217070011
217070000,47,1,217070013
217073100,16,1,217073103
217074100,46,0,217074102
217074200,42,0,217074203
217074300,55,1,217074301
217080000,69,0,217080001
217084200,44,0,217080003
217080004,35,1,217080004
217084100,44,0,217080005
217084100,17,0,217080006
217084200,49,1,217084201
217080004,35,0,217085102
217090004,33,0,217090004
217090000,56,1,217090005
217090000,53,0,217090006
217090000,26,1,217090008
217090000,28,0,217090009
217090004,22,1,217095101
217100000,63,1,217100001
217100000,53,0,217100002
217104100,33,1,217100004
217100000,29,0,217100005
217104100,32,0,217104102
217110000,58,1,217110001
217110000,31,1,217110003
217110000,24,1,217110005
217131100,60,1,217130005
217131100,33,0,217130007
217131100,55,0,217131102
217131100,45,1,217131105
217140000,71,1,217140001
217140000,66,0,217140002
217140000,34,0,217140005
217140000,38,1,217143101
217160000,35,1,217160003
217160000,30,0,217160006
217170000,101,0,217170001
217173100,52,1,217170002
217173100,49,0,217170003
217170004,25,1,217170004
217173100,22,0,217170005
217073100,48,1,217170006
217190000,59,1,217190001
217190000,59,0,217190002
217193100,39,0,217190003
217190000,33,1,217190005
217190006,31,1,217190006
217190000,18,0,217190009
217190000,27,0,217190010
217193100,47,1,217193101
217193100,18,1,217193103
217190006,30,0,217195102
217200000,79,0,217200002
217203101,42,0,217200003
217203101,47,1,217203101
217203101,15,1,217203103
218013100,76,0,218010002
218013100,32,1,218010003
218013100,28,0,218013103
218021100,64,0,218020003
218020000,32,1,218020004
218020000,24,0,218020007
218021100,81,1,218021101
218031100,55,1,218030001
218031100,40,0,218031102
218034200,15,0,218031103
218040000,61,0,218040002
218040000,35,0,218040004
218043100,43,1,218040005
218040000,40,1,218040006
218040000,18,0,218040009
218043100,34,0,218043107
218050000,47,0,218050002
218050000,49,1,218050003
218050000,20,1,218050004
218050000,18,1,218050005
218050006,18,1,218050006
218060000,52,1,218060001
218060000,49,0,218060002
218060000,27,1,218060003
218060000,26,0,218060004
218060000,29,1,218060007
218070000,65,0,218070002
218070000,31,0,218070003
218070000,26,1,218070006
218080000,66,0,218080002
218080000,37,0,218080003
218080000,42,1,218080004
218090000,51,0,218090002
218090000,63,1,218090003
218090000,30,1,218090004
218100000,56,1,218100001
218100000,55,0,218100002
218100000,25,0,218100004
218100005,21,0,218100005
218114100,40,1,218110002
218110003,37,0,218110003
218110000,34,1,218110004
218110005,31,1,218110005
218110000,56,0,218110006
218110000,28,0,218110008
218110003,44,1,218113103
218114100,31,0,218114104
218120000,50,1,218120001
218120000,48,0,218120002
218120003,29,0,218120003
218120003,27,1,218124104
218130000,53,1,218130001
218130000,50,0,218130002
218130000,29,1,218130003
218130004,28,1,218130004
218130004,23,0,218135102
218140000,47,0,218140002
218140000,33,1,218140003
218140000,30,0,218140004
218140000,29,1,218140005
218150000,58,1,218150001
218150000,52,0,218150002
218154100,29,1,218150003
218150004,21,0,218150004
218151100,50,0,218150006
218151100,48,1,218151101
218151100,17,1,218151103
218154100,24,0,218154102
218160000,75,0,218160001
218160000,50,0,218160002
218160000,23,0,218160005
218160000,27,1,218160006
218161100,47,1,218161102
218161100,22,0,218161103
218163100,48,0,218163102
218171100,65,1,218170002
218171100,60,0,218170003
218173100,38,0,218170005
218173200,36,1,218170006
218171100,31,0,218170007
218174200,34,1,218170008
218170000,29,1,218170009
218173100,40,1,218173106
218170000,63,0,218173205
218173200,44,0,218173208
218174100,34,1,218174101
218174200,28,0,218174204
218180000,59,0,218180001
218180000,55,0,218180002
218180000,34,0,218180008
218180000,16,0,218180009
218180000,50,1,218180010
218190000,61,1,218190001
218190000,33,1,218190003
218190000,36,0,218190006
218190000,75,1,218190007
219010000,48,1,219010001
219010000,41,0,219010002
219010000,22,1,219010003
219010000,20,0,219010004
219010000,28,1,219010006
219010000,34,1,219010007
219020000,66,1,219020001
219020000,71,0,219020002
219023100,43,1,219020003
219024100,39,0,219020004
219024200,36,1,219020005
219024300,33,0,219020006
219024300,15,1,219020007
219023100,42,0,219023104
219023100,15,0,219023105
219024100,39,1,219024101
219024200,36,0,219024202
219024300,40,1,219024301
219031100,57,1,219030004
219031100,52,0,219030005
219034000,28,0,219030006
219031104,18,1,219031104
219034000,31,1,219034002
219053100,78,0,219050002
219053100,41,0,219050004
219054200,44,1,219050006
219054200,41,0,219050007
219060000,78,1,219060001
219060000,70,0,219060002
219063100,41,0,219060003
219063100,50,1,219060004
219070000,72,0,219070002
219073100,49,1,219070004
219073100,40,0,219070005
219073103,20,0,219073103
219073103,26,1,219075201
219080000,77,1,219080001
219080000,68,0,219080002
219083100,40,1,219080003
219083100,36,0,219080004
219083100,16,1,219083103
219090000,62,0,219090002
219094100,44,0,219090003
219094100,50,1,219094104
219100000,52,1,219100003
219100000,53,0,219100004
219100000,27,0,219100005
219100000,23,1,219100006
219100000,32,1,219100008
219110000,57,1,219110001
219110000,48,0,219110002
219110000,30,0,219110003
219110000,35,1,219110006
219120000,68,1,219120001
219120000,61,0,219120002
219120004,42,1,219120004
219124100,37,1,219120005
219124200,35,0,219120006
219120000,33,0,219120007
219120010,24,1,219120010
219124100,31,0,219120011
219120004,36,0,219120012
219120013,15,0,219120013
219120000,33,1,219120014
219130000,65,1,219130001
219130000,62,0,219130002
219130000,35,1,219130004
219144100,79,0,219140002
219140000,39,0,219140004
219140000,47,1,219140006
219140000,19,0,219140008
219144100,58,0,219144102
219150000,57,1,219150001
219150000,55,0,219150002
219150003,33,1,219150003
219150004,25,1,219150004
219150003,31,0,219155102
219160000,74,1,219160001
219160000,76,0,219160002
219163100,33,1,219160003
219163100,28,0,219163105
219170000,73,1,219170001
219174100,32,0,219170004
219170000,50,0,219170006
219174100,40,1,219174105
219180000,55,1,219180001
219180000,39,0,219180003
219180004,19,0,219180004
219190000,74,1,219190001
219190000,62,0,219190002
219193100,45,0,219190003
219190000,38,0,219190004
219190005,35,0,219190005
219190006,24,0,219190006
219190005,40,1,219190007
219190000,35,1,219190010
219193100,48,1,219193101
219200000,57,1,219200001
219200000,49,0,219200002
219200000,27,0,219200003
219204100,23,0,219200004
219210001,52,1,219210001
219210000,48,0,219210002
219214100,28,0,219210003
219210000,17,1,219210004
219214100,29,1,219214101
219210001,44,0,219215102
219210001,25,1,219215103
219224100,75,1,219220001
219223100,59,0,219220002
219220004,28,1,219220004
219220000,63,1,219220005
219220000,55,0,219220006
219224200,38,0,219220007
219224200,15,1,219220008
219223100,59,1,219223101
219220004,24,0,219225102
219230000,64,1,219230001
219230000,56,0,219230002
219230000,37,1,219230003
219230000,28,0,219230004
219230000,23,1,219230005
219230000,20,1,219230006
219230000,31,1,219230008
219230000,18,0,219230009
219240000,66,1,219240001
219240000,63,0,219240002
219240000,35,1,219240004
219240005,32,0,219240005
219240000,29,1,219240006
219250000,64,1,219250001
219250000,59,0,219250002
219250000,37,1,219250003
219254100,34,1,219250004
219250005,28,0,219250005
219254100,35,0,219254102
219260000,60,0,219260002
219260000,38,1,219260003
219264300,35,1,219260004
219260000,20,0,219260005
219264100,55,1,219264102
219264100,49,0,219264103
219264300,30,0,219264302
219270000,88,1,219270001
219270000,78,0,219270002
219280000,60,1,219280001
219280000,54,0,219280002
219283100,35,0,219280003
219284100,29,1,219280004
219280005,26,0,219280005
219280000,20,1,219280007
219280000,15,1,219280009
219283100,41,1,219283103
219283100,15,0,219283105
219284100,26,0,219284102
219280005,32,1,219285101
219290000,65,1,219290001
219290000,61,0,219290002
219293100,41,1,219290003
219290000,26,1,219290006
219293100,35,0,219293102
219293100,16,0,219293103
220010000,54,0,220010001
220010000,55,1,220010003
220010000,69,0,220010006
220020000,71,1,220020001
220020000,59,0,220020002
220020000,39,0,220020003
220020000,33,1,220020005
220020000,82,0,220020006
220020000,15,0,220020008
220030000,61,1,220030001
220030000,56,0,220030002
220030003,37,0,220030003
220030000,34,0,220030004
220030000,29,0,220030005
220030000,33,1,220030008
220040000,61,1,220040001
220040000,60,0,220040002
220040000,31,0,220040003
220063100,55,0,220060003
220063100,48,1,220063102
220070000,72,1,220070002
220070000,72,0,220070003
220070000,29,0,220070004
220070000,44,1,220070005
220080000,62,1,220080001
220080000,55,0,220080002
220084100,41,1,220080003
220080006,35,1,220080006
220084200,33,0,220080007
220080000,18,0,220080010
220080000,96,1,220080011
220084100,31,0,220084104
220084200,40,1,220084205
220080006,26,0,220085102
220090000,56,0,220090001
220100000,81,0,220100002
220104100,44,1,220100003
220100000,29,1,220100008
220100000,28,0,220100009
220104100,45,0,220104102
220114100,59,0,220110001
220110000,41,1,220110002
220114100,36,0,220110004
220110000,43,0,220110005
220114100,40,1,220114101
220121100,60,1,220120001
220124100,28,1,220120005
220120000,91,0,220120006
220120000,62,1,220120007
220120000,59,0,220120008
220121100,44,0,220121106
220121100,21,1,220121107
220124100,31,0,220124102
220130000,57,0,220130002
220134100,34,1,220130003
220134200,30,0,220130004
220130000,19,1,220130005
220130000,61,1,220130006
220134100,30,0,220134102
220134200,30,1,220134201
220140000,66,0,220140002
220143100,57,1,220140003
220143100,52,0,220140004
220143100,22,1,220140007
220140000,34,0,220140008
220140000,38,1,220140009
220150000,75,0,220150001
220154100,39,0,220150002
220154100,44,1,220150003
220154100,21,0,220150004
220160000,67,1,220160001
220160000,63,0,220160002
220163100,36,0,220160004
220160000,27,1,220160007
220163100,17,0,220160008
220160000,33,0,220160009
220163100,46,1,220163101
220163100,15,1,220163103
220180000,50,1,220180001
220180000,53,0,220180002
220180000,31,1,220180003
220180004,29,0,220180004
220180000,16,1,220180005
220180000,31,0,220180006
220180004,38,1,220185101
220190000,62,1,220190001
220190000,55,0,220190002
220194100,34,0,220190004
220194100,15,0,220190006
220200000,59,1,220200001
220200000,51,0,220200002
220204100,31,0,220200003
220200005,23,0,220200005
221010000,77,1,221010001
221010000,64,0,221010002
221030000,66,0,221030002
221034100,45,0,221030003
221030000,33,1,221030004
221030000,28,0,221030005
221034200,39,0,221030006
221034100,44,1,221034101
221040000,52,1,221040001
221040000,51,0,221040002
221040003,32,0,221040003
221040004,31,0,221040004
221040003,40,1,221040006
221040004,36,1,221040007
221050000,63,1,221050001
221054100,40,1,221050003
221050000,35,1,221050005
221050000,24,0,221050008
221054100,36,0,221054102
221060000,51,1,221060001
221060000,53,0,221060002
221060000,23,0,221060003
221060000,27,1,221060005
221070000,57,1,221070001
221070000,48,0,221070002
221074100,30,1,221070003
221090000,55,1,221090001
221090000,45,0,221090002
221090000,25,1,221090003
221090000,19,1,221090004
221090000,100,0,221090006
221104200,46,0,221100002
221100000,91,1,221100004
221100000,73,0,221100005
221100006,32,1,221100006
221100000,42,0,221100010
221100000,31,1,221100011
221100006,27,0,221105102
221110000,66,0,221110002
221110000,36,1,221110003
221110000,40,1,221110005
221120000,56,1,221120001
221120000,51,0,221120002
221120004,32,0,221120004
221120004,32,1,221125101
